movie_id,genre_id
5fb1457b-691f-48fd-aeca-0103d0a88833,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
2fd567ca-8efe-4948-bebd-a1a56f976d42,e9c047df-838f-495b-9032-38c1c52bc137
2fd567ca-8efe-4948-bebd-a1a56f976d42,cb3b063e-e8bf-4dc7-9aae-d3570437998f
3844a965-19f9-41ec-9515-28393113f8c8,651958f5-1e8c-4ed1-9083-bf367a2daf4b
3844a965-19f9-41ec-9515-28393113f8c8,8b27d241-65c9-4cc5-9a2a-aeda4898069e
05de5279-613f-4b9e-b38d-1e4203d75c1a,15631db1-ce85-47d7-9bcd-2518d6933abc
47aa0eb4-151b-4307-b50f-cdd5a44970fd,d9efb0d5-e374-40f8-beb1-c8161a2ee762
47aa0eb4-151b-4307-b50f-cdd5a44970fd,cb3b063e-e8bf-4dc7-9aae-d3570437998f
47aa0eb4-151b-4307-b50f-cdd5a44970fd,7362cb52-93e7-480a-81c8-4ef406f27a6a
9b151d62-177e-4736-b8e5-6cf69170f9dc,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
9b151d62-177e-4736-b8e5-6cf69170f9dc,5a4d2521-ca1b-47da-821c-d213d5f0c28b
8ff07004-cedb-4c53-a5dd-a034c6073f8e,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
8ff07004-cedb-4c53-a5dd-a034c6073f8e,651958f5-1e8c-4ed1-9083-bf367a2daf4b
8ff07004-cedb-4c53-a5dd-a034c6073f8e,cb3b063e-e8bf-4dc7-9aae-d3570437998f
09dc474c-41e1-47c7-bd11-8bcc61aba3cc,d9efb0d5-e374-40f8-beb1-c8161a2ee762
09dc474c-41e1-47c7-bd11-8bcc61aba3cc,fdbe9e7d-7cbc-4788-8cd5-8eb8642d807a
09dc474c-41e1-47c7-bd11-8bcc61aba3cc,de7cc0eb-7174-4518-9ea8-0fbdca75dc12
09dc474c-41e1-47c7-bd11-8bcc61aba3cc,47c3c897-eece-4c0f-adbe-ae177452969e
4edba6e8-c8d9-4fe2-a682-124b91f87604,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
4edba6e8-c8d9-4fe2-a682-124b91f87604,fdbe9e7d-7cbc-4788-8cd5-8eb8642d807a
81de516b-9d80-447a-a5f3-7f542dab2e6f,628628b3-77a9-492e-a352-7eda73f8e629
81de516b-9d80-447a-a5f3-7f542dab2e6f,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
81de516b-9d80-447a-a5f3-7f542dab2e6f,d9efb0d5-e374-40f8-beb1-c8161a2ee762
81de516b-9d80-447a-a5f3-7f542dab2e6f,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
ac17d6c1-f9a9-42be-9c29-6670939d8d5e,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
ac17d6c1-f9a9-42be-9c29-6670939d8d5e,d9efb0d5-e374-40f8-beb1-c8161a2ee762
afc8c392-95b3-4506-8d6c-719f96692939,628628b3-77a9-492e-a352-7eda73f8e629
afc8c392-95b3-4506-8d6c-719f96692939,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
722c5ad2-9175-4d47-9f8a-d10e496d97f8,47c3c897-eece-4c0f-adbe-ae177452969e
722c5ad2-9175-4d47-9f8a-d10e496d97f8,5a4d2521-ca1b-47da-821c-d213d5f0c28b
722c5ad2-9175-4d47-9f8a-d10e496d97f8,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
722c5ad2-9175-4d47-9f8a-d10e496d97f8,7362cb52-93e7-480a-81c8-4ef406f27a6a
cf58157c-eee8-4cb1-af62-820e7aadb847,e9c047df-838f-495b-9032-38c1c52bc137
cf58157c-eee8-4cb1-af62-820e7aadb847,cb3b063e-e8bf-4dc7-9aae-d3570437998f
cf58157c-eee8-4cb1-af62-820e7aadb847,628628b3-77a9-492e-a352-7eda73f8e629
502dde18-86e1-4b5c-88c2-8010d067ede7,5a4d2521-ca1b-47da-821c-d213d5f0c28b
502dde18-86e1-4b5c-88c2-8010d067ede7,e9c047df-838f-495b-9032-38c1c52bc137
34e41375-9db2-4e92-9f7d-76f36353f4e6,cb3b063e-e8bf-4dc7-9aae-d3570437998f
34e41375-9db2-4e92-9f7d-76f36353f4e6,47c3c897-eece-4c0f-adbe-ae177452969e
d51ce7b5-dd79-4d62-93c4-4a7cff3d22e3,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
d51ce7b5-dd79-4d62-93c4-4a7cff3d22e3,de7cc0eb-7174-4518-9ea8-0fbdca75dc12
d51ce7b5-dd79-4d62-93c4-4a7cff3d22e3,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
23855b90-cb3b-4533-a756-bab9bb81426e,d9efb0d5-e374-40f8-beb1-c8161a2ee762
23855b90-cb3b-4533-a756-bab9bb81426e,8b27d241-65c9-4cc5-9a2a-aeda4898069e
23855b90-cb3b-4533-a756-bab9bb81426e,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
33875037-f579-42ed-8aba-818a640c90d9,cb3b063e-e8bf-4dc7-9aae-d3570437998f
33875037-f579-42ed-8aba-818a640c90d9,628628b3-77a9-492e-a352-7eda73f8e629
33875037-f579-42ed-8aba-818a640c90d9,651958f5-1e8c-4ed1-9083-bf367a2daf4b
ccda4639-3814-4892-99ea-7aa00cd42d49,5a4d2521-ca1b-47da-821c-d213d5f0c28b
ccda4639-3814-4892-99ea-7aa00cd42d49,8a17e32d-6180-444d-abe8-a9568ee0e82e
3ea805cf-d96a-4098-9682-f85f57267e43,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
3ea805cf-d96a-4098-9682-f85f57267e43,7362cb52-93e7-480a-81c8-4ef406f27a6a
3ea805cf-d96a-4098-9682-f85f57267e43,8b27d241-65c9-4cc5-9a2a-aeda4898069e
dac8e4dd-9f17-46ef-9865-5e025b74bf9a,8b27d241-65c9-4cc5-9a2a-aeda4898069e
dac8e4dd-9f17-46ef-9865-5e025b74bf9a,1327b43a-338f-487a-b0c3-d464d8925f39
dac8e4dd-9f17-46ef-9865-5e025b74bf9a,15631db1-ce85-47d7-9bcd-2518d6933abc
dac8e4dd-9f17-46ef-9865-5e025b74bf9a,5a4d2521-ca1b-47da-821c-d213d5f0c28b
1b3bae68-e409-4055-a2c3-d5f42604c9b1,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
1b3bae68-e409-4055-a2c3-d5f42604c9b1,8b27d241-65c9-4cc5-9a2a-aeda4898069e
1b3bae68-e409-4055-a2c3-d5f42604c9b1,651958f5-1e8c-4ed1-9083-bf367a2daf4b
1b3bae68-e409-4055-a2c3-d5f42604c9b1,de7cc0eb-7174-4518-9ea8-0fbdca75dc12
6d0ed363-2c1a-43f7-958a-0e0cb6ea3e49,15631db1-ce85-47d7-9bcd-2518d6933abc
2752b069-f76a-4957-8807-6237a31f6d2c,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
99f8ef2d-c0e8-4290-83a6-b460677b198d,5a4d2521-ca1b-47da-821c-d213d5f0c28b
99f8ef2d-c0e8-4290-83a6-b460677b198d,cb3b063e-e8bf-4dc7-9aae-d3570437998f
99f8ef2d-c0e8-4290-83a6-b460677b198d,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
09876245-335b-4ddd-bdbf-a33e23abc2fb,1327b43a-338f-487a-b0c3-d464d8925f39
09876245-335b-4ddd-bdbf-a33e23abc2fb,d9efb0d5-e374-40f8-beb1-c8161a2ee762
09876245-335b-4ddd-bdbf-a33e23abc2fb,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
62531f1e-00a6-4fce-ab03-320c8c0852e8,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
62531f1e-00a6-4fce-ab03-320c8c0852e8,7362cb52-93e7-480a-81c8-4ef406f27a6a
62531f1e-00a6-4fce-ab03-320c8c0852e8,8b27d241-65c9-4cc5-9a2a-aeda4898069e
af3763b7-7954-464c-8287-33c652eaced6,d9efb0d5-e374-40f8-beb1-c8161a2ee762
af3763b7-7954-464c-8287-33c652eaced6,1327b43a-338f-487a-b0c3-d464d8925f39
af3763b7-7954-464c-8287-33c652eaced6,4c77f146-42ed-4f51-92f5-80eb980cfbaf
af3763b7-7954-464c-8287-33c652eaced6,15631db1-ce85-47d7-9bcd-2518d6933abc
77ae4c44-0946-4323-afdc-9932fc01f4c6,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
7bd0bc4e-e14f-4f46-8e8b-d015a6b4ebc1,cb3b063e-e8bf-4dc7-9aae-d3570437998f
7bd0bc4e-e14f-4f46-8e8b-d015a6b4ebc1,628628b3-77a9-492e-a352-7eda73f8e629
1aa28ea9-5df1-4ce1-a2db-7524bfcfd4ee,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
1aa28ea9-5df1-4ce1-a2db-7524bfcfd4ee,651958f5-1e8c-4ed1-9083-bf367a2daf4b
1aa28ea9-5df1-4ce1-a2db-7524bfcfd4ee,7362cb52-93e7-480a-81c8-4ef406f27a6a
1aa28ea9-5df1-4ce1-a2db-7524bfcfd4ee,4c77f146-42ed-4f51-92f5-80eb980cfbaf
1afd4484-49c1-4870-b60c-c754c4ce04d0,628628b3-77a9-492e-a352-7eda73f8e629
677a4d7a-ae9b-4bdb-a72f-67f73eba99c7,d9efb0d5-e374-40f8-beb1-c8161a2ee762
74429405-c801-4e71-87cd-1d726e8cd8f7,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
74429405-c801-4e71-87cd-1d726e8cd8f7,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
74429405-c801-4e71-87cd-1d726e8cd8f7,cb3b063e-e8bf-4dc7-9aae-d3570437998f
09901650-fe76-4f18-9bf9-e24256f4909e,651958f5-1e8c-4ed1-9083-bf367a2daf4b
09901650-fe76-4f18-9bf9-e24256f4909e,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
09901650-fe76-4f18-9bf9-e24256f4909e,8b27d241-65c9-4cc5-9a2a-aeda4898069e
09901650-fe76-4f18-9bf9-e24256f4909e,4c77f146-42ed-4f51-92f5-80eb980cfbaf
1444ba20-39ac-43a5-bccc-1cc41c2f03b1,651958f5-1e8c-4ed1-9083-bf367a2daf4b
1444ba20-39ac-43a5-bccc-1cc41c2f03b1,d9efb0d5-e374-40f8-beb1-c8161a2ee762
1444ba20-39ac-43a5-bccc-1cc41c2f03b1,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
2c417aef-cf61-4d18-ae06-06ba2317f36f,7362cb52-93e7-480a-81c8-4ef406f27a6a
2c417aef-cf61-4d18-ae06-06ba2317f36f,47c3c897-eece-4c0f-adbe-ae177452969e
2c417aef-cf61-4d18-ae06-06ba2317f36f,1327b43a-338f-487a-b0c3-d464d8925f39
21bf0f34-fea3-4cb9-b9a7-94e72ffacc8a,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
21bf0f34-fea3-4cb9-b9a7-94e72ffacc8a,1327b43a-338f-487a-b0c3-d464d8925f39
21bf0f34-fea3-4cb9-b9a7-94e72ffacc8a,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
21bf0f34-fea3-4cb9-b9a7-94e72ffacc8a,628628b3-77a9-492e-a352-7eda73f8e629
0c6967ae-a4d8-4920-9d51-c7d95b61d752,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
0c6967ae-a4d8-4920-9d51-c7d95b61d752,628628b3-77a9-492e-a352-7eda73f8e629
0c6967ae-a4d8-4920-9d51-c7d95b61d752,47c3c897-eece-4c0f-adbe-ae177452969e
0c6967ae-a4d8-4920-9d51-c7d95b61d752,fdbe9e7d-7cbc-4788-8cd5-8eb8642d807a
e9774607-8354-4ac8-adcf-f72a1716c51b,4c77f146-42ed-4f51-92f5-80eb980cfbaf
e9774607-8354-4ac8-adcf-f72a1716c51b,e9c047df-838f-495b-9032-38c1c52bc137
6c34f6f7-2682-4513-951e-96f325e7eb19,cb3b063e-e8bf-4dc7-9aae-d3570437998f
3e78c42e-79c6-46a5-84ba-afca64de824b,8a17e32d-6180-444d-abe8-a9568ee0e82e
3e78c42e-79c6-46a5-84ba-afca64de824b,5a4d2521-ca1b-47da-821c-d213d5f0c28b
d01b25df-fe4a-4617-b8b9-ee0c60db6556,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
d01b25df-fe4a-4617-b8b9-ee0c60db6556,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
cb55c939-b208-4183-9cac-dc086cdad4ea,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
9008a579-51a2-4cde-80db-8e277bfd15c0,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
9008a579-51a2-4cde-80db-8e277bfd15c0,7362cb52-93e7-480a-81c8-4ef406f27a6a
9008a579-51a2-4cde-80db-8e277bfd15c0,5a4d2521-ca1b-47da-821c-d213d5f0c28b
9008a579-51a2-4cde-80db-8e277bfd15c0,8a17e32d-6180-444d-abe8-a9568ee0e82e
9c0da375-3d5a-4608-b8c7-9e36139d6c33,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
9c0da375-3d5a-4608-b8c7-9e36139d6c33,de7cc0eb-7174-4518-9ea8-0fbdca75dc12
9c0da375-3d5a-4608-b8c7-9e36139d6c33,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
9c0da375-3d5a-4608-b8c7-9e36139d6c33,cb3b063e-e8bf-4dc7-9aae-d3570437998f
1b7592f5-0e3c-4c80-b5a2-4bd6f1157cba,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
1b7592f5-0e3c-4c80-b5a2-4bd6f1157cba,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
6dc440b0-7d0d-4e8c-8dfa-aacb16c25536,15631db1-ce85-47d7-9bcd-2518d6933abc
7c08735f-311c-4060-9637-87bee6bf9673,8b27d241-65c9-4cc5-9a2a-aeda4898069e
ecab2181-cb9d-42f7-b110-65986cef6204,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
ecab2181-cb9d-42f7-b110-65986cef6204,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
e52406b3-6af5-42dc-a087-fe3f73c2cb30,651958f5-1e8c-4ed1-9083-bf367a2daf4b
e52406b3-6af5-42dc-a087-fe3f73c2cb30,628628b3-77a9-492e-a352-7eda73f8e629
e52406b3-6af5-42dc-a087-fe3f73c2cb30,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
e52406b3-6af5-42dc-a087-fe3f73c2cb30,de7cc0eb-7174-4518-9ea8-0fbdca75dc12
1f2f5550-69ee-4ec3-82d2-d6cf2d0fc05c,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
ebaef81b-0f73-4e06-bb20-5ef173be29af,47c3c897-eece-4c0f-adbe-ae177452969e
ebaef81b-0f73-4e06-bb20-5ef173be29af,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
ebaef81b-0f73-4e06-bb20-5ef173be29af,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
ebaef81b-0f73-4e06-bb20-5ef173be29af,e9c047df-838f-495b-9032-38c1c52bc137
0eda6729-995b-43a0-9a17-b89035543c47,cb3b063e-e8bf-4dc7-9aae-d3570437998f
0eda6729-995b-43a0-9a17-b89035543c47,fdbe9e7d-7cbc-4788-8cd5-8eb8642d807a
0eda6729-995b-43a0-9a17-b89035543c47,e9c047df-838f-495b-9032-38c1c52bc137
7c01f309-b5b4-4962-843f-9698ce3ede17,cb3b063e-e8bf-4dc7-9aae-d3570437998f
7c01f309-b5b4-4962-843f-9698ce3ede17,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
4ad5c73a-5c99-4e98-9d90-0e03b0986909,d9efb0d5-e374-40f8-beb1-c8161a2ee762
81d5edb0-d9b4-4d01-968c-8eda5f5b6a03,d9efb0d5-e374-40f8-beb1-c8161a2ee762
81d5edb0-d9b4-4d01-968c-8eda5f5b6a03,15631db1-ce85-47d7-9bcd-2518d6933abc
81d5edb0-d9b4-4d01-968c-8eda5f5b6a03,47c3c897-eece-4c0f-adbe-ae177452969e
81d5edb0-d9b4-4d01-968c-8eda5f5b6a03,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
24ce7888-3716-43b8-9d28-4239e17abe25,15631db1-ce85-47d7-9bcd-2518d6933abc
24ce7888-3716-43b8-9d28-4239e17abe25,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
24ce7888-3716-43b8-9d28-4239e17abe25,fdbe9e7d-7cbc-4788-8cd5-8eb8642d807a
24ce7888-3716-43b8-9d28-4239e17abe25,47c3c897-eece-4c0f-adbe-ae177452969e
a3128f74-4fcf-4cae-b2db-d585516780d1,cb3b063e-e8bf-4dc7-9aae-d3570437998f
a3128f74-4fcf-4cae-b2db-d585516780d1,7362cb52-93e7-480a-81c8-4ef406f27a6a
a3128f74-4fcf-4cae-b2db-d585516780d1,1327b43a-338f-487a-b0c3-d464d8925f39
a3128f74-4fcf-4cae-b2db-d585516780d1,628628b3-77a9-492e-a352-7eda73f8e629
ac393398-9266-4f9c-8a2d-d14ae2aa114e,628628b3-77a9-492e-a352-7eda73f8e629
ac393398-9266-4f9c-8a2d-d14ae2aa114e,651958f5-1e8c-4ed1-9083-bf367a2daf4b
ac393398-9266-4f9c-8a2d-d14ae2aa114e,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
979d4dea-2a55-46c2-a9d1-95d1bd7fab87,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
979d4dea-2a55-46c2-a9d1-95d1bd7fab87,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
979d4dea-2a55-46c2-a9d1-95d1bd7fab87,47c3c897-eece-4c0f-adbe-ae177452969e
5e77bfad-cca1-40e3-9460-368c94829eed,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
5e77bfad-cca1-40e3-9460-368c94829eed,4c77f146-42ed-4f51-92f5-80eb980cfbaf
5e77bfad-cca1-40e3-9460-368c94829eed,8a17e32d-6180-444d-abe8-a9568ee0e82e
9dae46b7-7f1a-4d67-b808-9e9c1b622d6c,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
9dae46b7-7f1a-4d67-b808-9e9c1b622d6c,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
2d56957e-9087-4750-8598-9d99f1933845,e9c047df-838f-495b-9032-38c1c52bc137
f58f62f8-c6cd-4d19-adce-d4d1da14b149,cb3b063e-e8bf-4dc7-9aae-d3570437998f
f9a7e8ba-2326-4fd7-b228-98060197c4f6,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
f9a7e8ba-2326-4fd7-b228-98060197c4f6,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
f9a7e8ba-2326-4fd7-b228-98060197c4f6,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
f9a7e8ba-2326-4fd7-b228-98060197c4f6,8b27d241-65c9-4cc5-9a2a-aeda4898069e
85bbf311-5929-482a-a259-21f783c36c59,7362cb52-93e7-480a-81c8-4ef406f27a6a
85bbf311-5929-482a-a259-21f783c36c59,49fe3a60-400a-4a4a-a5ad-6cb7358caad1
85bbf311-5929-482a-a259-21f783c36c59,5281b73b-11ed-4f7b-98f5-e0b1112fb0a6
b3bb325c-6f93-4946-9d94-ca835b5be056,206a5af9-676e-4f3d-9c4b-b7c653fc52d2
b3bb325c-6f93-4946-9d94-ca835b5be056,d9efb0d5-e374-40f8-beb1-c8161a2ee762
b3bb325c-6f93-4946-9d94-ca835b5be056,fdbe9e7d-7cbc-4788-8cd5-8eb8642d807a
33b5c78e-cad2-4331-b9b9-a38ef8954dec,e9c5d797-2c7f-4d5d-b7d7-948f2c6ab9ea
33b5c78e-cad2-4331-b9b9-a38ef8954dec,1327b43a-338f-487a-b0c3-d464d8925f39
33b5c78e-cad2-4331-b9b9-a38ef8954dec,d9efb0d5-e374-40f8-beb1-c8161a2ee762
67021090-97c3-44f2-82ed-cf5f65828f38,8a17e32d-6180-444d-abe8-a9568ee0e82e
67021090-97c3-44f2-82ed-cf5f65828f38,7362cb52-93e7-480a-81c8-4ef406f27a6a
8a99736e-dad6-489d-aa46-0ee02356e5fe,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
d9b9480a-a1e4-49d4-b8b5-a28a761924b7,7362cb52-93e7-480a-81c8-4ef406f27a6a
d9b9480a-a1e4-49d4-b8b5-a28a761924b7,651958f5-1e8c-4ed1-9083-bf367a2daf4b
d9b9480a-a1e4-49d4-b8b5-a28a761924b7,15631db1-ce85-47d7-9bcd-2518d6933abc
d9b9480a-a1e4-49d4-b8b5-a28a761924b7,8a17e32d-6180-444d-abe8-a9568ee0e82e
08c2602d-87d3-4851-b7fb-2bad244b5357,5a4d2521-ca1b-47da-821c-d213d5f0c28b
08c2602d-87d3-4851-b7fb-2bad244b5357,de7cc0eb-7174-4518-9ea8-0fbdca75dc12
b51a7d8d-dbc7-426e-9013-dd2124a444bb,d9efb0d5-e374-40f8-beb1-c8161a2ee762
67d8b4ad-4640-43f2-9c53-6b4929f30103,5dd7e65b-743d-4154-b7a1-00b97dcf5c58
67d8b4ad-4640-43f2-9c53-6b4929f30103,cb3b063e-e8bf-4dc7-9aae-d3570437998f
67d8b4ad-4640-43f2-9c53-6b4929f30103,628628b3-77a9-492e-a352-7eda73f8e629
67d8b4ad-4640-43f2-9c53-6b4929f30103,5a4d2521-ca1b-47da-821c-d213d5f0c28b
