id,movie_show_id,seat_id,user_id,ticket_Status,price
a23652a7-804f-4414-bffb-dc35cccc96c8,4550fdda-13dd-490e-8357-832193bc4e75,eef241b4-7844-477b-a685-b914168d68a0,,Available,240.0
c147bc22-5594-44d5-a222-f2180c3871e7,4550fdda-13dd-490e-8357-832193bc4e75,c942081a-fcb2-45e1-9668-5139c5ee33a8,,Available,318.18
91e01ba1-c4bb-4458-8587-bbbaa102caf6,4550fdda-13dd-490e-8357-832193bc4e75,72490c6b-c31c-4392-b628-5c98dd4c06d9,,Available,416.92
4953c0e6-d919-449a-b724-38548ed26794,4550fdda-13dd-490e-8357-832193bc4e75,44e93fef-dbea-43b7-865a-d48677646c46,a98105f0-85fb-45ae-bba6-b6e13108e055,Purchased,346.83
b00509fb-6dc3-4c69-ac7b-e17b52ffadf9,4550fdda-13dd-490e-8357-832193bc4e75,8f73b943-0503-424d-9259-4f78268f016e,,Available,391.25
eed647cb-7bec-4985-b2fe-6e7e6363875e,4550fdda-13dd-490e-8357-832193bc4e75,69e5a16b-8eb6-440b-97ad-c1b282bfdce7,,Available,370.73
547e220e-fa11-4475-b954-736b67462587,4550fdda-13dd-490e-8357-832193bc4e75,2573222a-355c-470a-9610-d5c7d1b6ea81,d191e802-f551-4786-befb-17bb04c04c38,Reserved,309.42
dc3bd0d3-90cd-4c39-ba79-92c75da71432,4550fdda-13dd-490e-8357-832193bc4e75,7e8e8fa8-7036-40ca-8a26-2a2a6393a7e0,,Available,324.66
aaff1e99-f32b-4f1e-b9f1-459dd7e20c64,4550fdda-13dd-490e-8357-832193bc4e75,7e3c0e88-684e-4862-97b6-2b637eca8dfa,,Available,258.73
be0a383d-5481-46f1-95e7-8c5ca10844bd,4550fdda-13dd-490e-8357-832193bc4e75,feb63fb6-9d99-4d31-ba0d-23ea6f8798d5,,Available,434.53
4da5c738-364d-4ebd-b215-603573676e9b,4550fdda-13dd-490e-8357-832193bc4e75,2659ac49-b6b0-4c0e-9d19-43ef126a370a,,Available,449.08
b586bc7e-d87e-463d-bdff-b89a5106116a,4550fdda-13dd-490e-8357-832193bc4e75,0fad8a4e-be21-4b7e-9366-046a5b73af56,09665f3c-c204-4368-97b6-5db2957702ed,Purchased,260.43
7047f4d6-eeaf-4c66-a103-81492ac82e11,4550fdda-13dd-490e-8357-832193bc4e75,2e5aa3d5-8f25-46a6-845e-934fe40a88b7,67d1d877-6efc-43e5-8338-a2ced2f17ba0,Purchased,339.09
598010f9-1d95-4c42-a7e9-1676df7c5ef1,4550fdda-13dd-490e-8357-832193bc4e75,8f469fef-2afc-4d0e-b74a-1d06da374bc3,8b8c4934-061e-4437-9096-e46939884801,Reserved,442.48
843bf613-7d52-4a04-9529-6f791dc4785e,4550fdda-13dd-490e-8357-832193bc4e75,d2bdef6e-36ec-4d34-9b8e-223209de3288,,Available,240.31
40b7c12e-4aca-44f5-b9df-82b459423a45,4550fdda-13dd-490e-8357-832193bc4e75,a45c9056-eeda-412f-9d97-e3edb0453b45,,Available,421.29
ccc22603-9432-4524-b28d-682627788237,4550fdda-13dd-490e-8357-832193bc4e75,fa10142f-85d5-4619-8176-fbe79bc94de2,,Available,364.05
95ed99b6-b3b4-4923-adaf-c7f64a09763a,4550fdda-13dd-490e-8357-832193bc4e75,1fff0afd-1002-4301-ae17-11a5d6dcd998,,Available,352.21
eb826c41-fbdc-4f82-8c65-02cc3b77b047,4550fdda-13dd-490e-8357-832193bc4e75,e3ba202c-f722-4ac6-afcd-121177643a0f,26be2663-577f-4479-bb6f-c8be426be6c8,Reserved,317.87
80888d28-3edb-492b-9443-2c00627ade18,4550fdda-13dd-490e-8357-832193bc4e75,fccca36d-8408-4e28-9cde-5279d21fd70b,f0bbd66c-71e0-405d-a8af-1375dbb13562,Purchased,281.53
529b81d0-46e0-49b5-a559-9ea54698009a,4550fdda-13dd-490e-8357-832193bc4e75,91297997-dcc7-4ab6-ad86-77d012431d59,319c23e2-3645-433a-9dda-84caae86276e,Purchased,291.06
9c6233be-a82d-4476-b38c-448b79dbbe87,4550fdda-13dd-490e-8357-832193bc4e75,a9ac4a44-9ed1-452e-8c0f-214353ed7bfc,,Available,448.99
03a26946-3709-4a16-ac4d-ed8277f386eb,4550fdda-13dd-490e-8357-832193bc4e75,f09f8ae1-1f59-48cf-b5bd-c29122c5432b,7d1ed104-31bd-4c8f-b04d-da6d566d4824,Reserved,330.47
b6c6974b-2134-4704-8aa2-2ae93c621c48,4550fdda-13dd-490e-8357-832193bc4e75,eeb50ed5-577c-43de-ad76-99c9371ceccf,a59b9eb5-cb3a-49e5-9fdd-cac48fd00197,Purchased,349.43
06177f4f-1033-44fc-ae7b-5e87b41bee33,4550fdda-13dd-490e-8357-832193bc4e75,39a0d445-7094-4132-81c7-0230119e6491,,Available,244.88
98ce6c8a-a4d9-4fe8-82a3-a99cd6ef44ef,4550fdda-13dd-490e-8357-832193bc4e75,43471278-c59c-46b9-8586-3194f10ef2ea,,Available,272.48
71b6d3e3-b71e-4670-85ad-b102421c6011,4550fdda-13dd-490e-8357-832193bc4e75,51081320-7737-4019-910c-e8f38c312ab1,923704fa-1e9d-474a-acdf-8e82de81996a,Purchased,328.83
5e9b90c6-d0f9-49d5-b5c2-7f9767f3ba31,4550fdda-13dd-490e-8357-832193bc4e75,9502680b-8567-46c3-ba44-6ed9ddc435e8,,Available,432.26
a449ede4-172f-4d2c-b6c4-75123ef2db40,4550fdda-13dd-490e-8357-832193bc4e75,8ddfbf95-c085-4b58-904c-aa6a185d0a48,1583d04c-2de9-42a0-9402-982b6fea7f37,Purchased,437.53
c87a4032-0022-4f7b-b640-ece4562a56c2,4550fdda-13dd-490e-8357-832193bc4e75,20385e3b-1d97-4788-9ea1-4b968bb6f4c9,,Available,275.38
a6ba8ee4-bda9-42b4-86da-141a8edf88f0,4550fdda-13dd-490e-8357-832193bc4e75,59533006-d98b-4746-8b7a-afd5b82bbe03,,Available,298.27
058e80f0-9937-4e5d-9b0b-4d0bd091a43f,4550fdda-13dd-490e-8357-832193bc4e75,471df331-bd6c-4bc2-ab0c-512ce373dd21,c7d4c273-1ba1-401c-bfd8-6aeb84c15617,Purchased,445.41
94029269-33d1-4a31-886a-e0182b239d6c,4550fdda-13dd-490e-8357-832193bc4e75,b9256c6c-7813-470b-85ac-4e800ea0bc2f,,Available,267.07
421a066f-51d7-4315-a065-c8fefefda38f,4550fdda-13dd-490e-8357-832193bc4e75,48c7cf12-4e26-4b3d-a3a4-6d4b99afb504,2e40aa0b-d348-4f0d-a1be-e3113f2f2b05,Purchased,393.19
153c4979-2910-468d-8da3-edc2184a86a8,4550fdda-13dd-490e-8357-832193bc4e75,844d7909-3b66-4459-9831-356d0cf4e564,,Available,397.36
5f57586d-886d-42a0-aff4-9b69fb6ba95b,4550fdda-13dd-490e-8357-832193bc4e75,0f7871db-771c-4bb4-a2b3-634cd2c8002b,,Available,360.11
406a77bf-d0f1-4c15-871d-97a2996dcea3,4550fdda-13dd-490e-8357-832193bc4e75,c805b260-36eb-4293-9b24-93c527a55469,,Available,364.62
4fc44c3f-3b48-48f8-9734-58f07480ae93,4550fdda-13dd-490e-8357-832193bc4e75,452932fa-e7fe-4521-b1b5-6eb310fe44b8,,Available,364.78
92005ffb-38d5-466b-b7fc-a140b9805a28,4550fdda-13dd-490e-8357-832193bc4e75,08f6ba89-4ba3-4b3a-9f18-2118df58b04b,,Available,329.67
c44c4275-3c53-4147-a16f-14868c42e98e,4550fdda-13dd-490e-8357-832193bc4e75,532d9b0d-a0c2-44c4-8a6d-77fe602d447f,,Available,312.9
1b484d42-ca49-413e-9945-566b9f78fe7a,4550fdda-13dd-490e-8357-832193bc4e75,14b44fc6-a58e-4e7b-ae5c-69ca56ac4056,59657eb4-1823-4a6f-ac48-0bb00d3d762e,Purchased,318.97
4c490626-cc18-41de-b1d9-5a07450eb253,4550fdda-13dd-490e-8357-832193bc4e75,9753a5e5-9b7b-497f-9939-0e12a458a217,,Available,366.12
52d79eb0-1150-4386-95c4-39e4db919c49,4550fdda-13dd-490e-8357-832193bc4e75,7982f5bc-de6b-4c95-b4d0-2c62e6e303d1,,Available,317.33
f262eb1b-0e8d-4fab-a4b9-0a47f0bfca0a,4550fdda-13dd-490e-8357-832193bc4e75,42a2dc82-73dc-431e-8c16-79720289b49c,,Available,266.97
0359b616-959a-4375-9a7a-1cd64d5c40ab,4550fdda-13dd-490e-8357-832193bc4e75,31212119-8912-42b9-99f9-8ebee0dd8314,,Available,321.12
68f794a9-8941-49d9-9e70-ed18d807e897,4550fdda-13dd-490e-8357-832193bc4e75,3703ea12-fe5e-4717-9fd0-a8ff0eb8779b,,Available,243.13
a52210d1-4f51-41f9-91ed-cf7f6f4436a5,4550fdda-13dd-490e-8357-832193bc4e75,cd239998-05b6-4062-8514-cb5df5d42b52,c46391bf-378e-4703-b347-b785bc9df971,Purchased,370.76
d0e91dd2-ed6f-4c54-8d4c-d2a284316550,4550fdda-13dd-490e-8357-832193bc4e75,62305ed9-19a6-46bd-9493-436483495ea1,3680ed5f-8cd5-4dec-9ced-7c83bc2309be,Purchased,419.17
3b677901-e697-48fb-87d5-656e80b6b26c,4550fdda-13dd-490e-8357-832193bc4e75,0b02c551-b646-4418-9ca2-33407a763072,,Available,383.66
79542558-463a-4ebb-8749-22abb1f9ee16,4550fdda-13dd-490e-8357-832193bc4e75,3cfcabc2-a513-4cdd-bfbb-cf69efb83f42,,Available,402.76
1f7ac1f4-fd68-4a57-a25d-50f263b2f230,4550fdda-13dd-490e-8357-832193bc4e75,b7520ffa-0680-40a1-a8dc-91d233e11af9,,Available,422.25
70abdb30-5aea-4a04-987d-d4311c458373,4550fdda-13dd-490e-8357-832193bc4e75,bf3a808f-98db-4f74-9139-4f64459f9128,,Available,426.34
078d2144-cd79-4cd8-9cf4-8a0f99299a42,4550fdda-13dd-490e-8357-832193bc4e75,b700f01a-3c0d-4f39-8f89-9ca902d7e36c,728cc7a0-4ead-4ef7-866c-1fa728c549a3,Purchased,278.82
9a8e73ef-2629-4cd6-9a5e-efe040e18317,4550fdda-13dd-490e-8357-832193bc4e75,af9d05ee-afc4-41b7-909e-c031a8359977,d5158470-d67b-4ca5-9c56-93a4ff77b629,Reserved,320.67
d29a10c3-645d-4e78-9f17-7d9108b92cec,4550fdda-13dd-490e-8357-832193bc4e75,848272c8-81dd-49c7-aa80-3da3333ad8d6,,Available,435.02
d2fbf76a-5916-48fb-acd7-edb203064af1,4550fdda-13dd-490e-8357-832193bc4e75,6f996e0c-bb0b-44f1-859d-9c24eb67a879,,Available,248.9
c12bbf1d-02f1-4d47-910a-728d1c343f6b,4550fdda-13dd-490e-8357-832193bc4e75,886f1e2b-3190-439e-ae7e-c41360d852c2,d0b56e56-27e5-4bf1-8211-dfc8d196ebc9,Purchased,295.39
82e421e8-2eb7-45ec-bcd4-a7a292fd4044,4550fdda-13dd-490e-8357-832193bc4e75,708a2cfd-c266-4b07-995e-bdbcbeec481e,,Available,415.28
8ff8b105-b7c8-42df-8c0b-2bc0641f27fa,4550fdda-13dd-490e-8357-832193bc4e75,ce0a7d51-bddf-4b60-b8d4-13fb24757609,bef55667-bb05-496f-b261-47bb18fb2035,Reserved,417.92
cf3ff290-a522-4a3b-a417-b739deacd3b5,4550fdda-13dd-490e-8357-832193bc4e75,e09b17e7-cef5-465a-a166-ad4db11b28aa,f1fa1710-076d-4525-8260-44a9fce6cbb5,Purchased,359.01
370ee42a-5a6f-4b37-b7e6-e9d6f655e13b,4550fdda-13dd-490e-8357-832193bc4e75,31ad86bf-6ed4-48a2-a828-3f9efecce724,85ec75c8-a649-44af-88fc-eabcbe67d275,Reserved,313.81
4a259c0a-3147-4598-923e-97f7435bde18,4550fdda-13dd-490e-8357-832193bc4e75,9aaba583-5a75-4ffe-b108-37b3965af4dd,,Available,415.04
966d996c-3fdf-4a2d-b899-2ac9924ad260,4550fdda-13dd-490e-8357-832193bc4e75,9a04c1e2-71b9-49f3-baf7-3a89f054633d,156e4d55-2807-4093-a019-dc8046071dc1,Purchased,389.16
5030ec82-802d-44d1-bc21-b2f2031c1e6d,4550fdda-13dd-490e-8357-832193bc4e75,a41d04f5-fd25-4e04-9500-4677e763c1fd,0ea25e26-1500-4cb9-ac09-010df42d550b,Purchased,271.31
f06393c2-8d42-4ebb-858e-b0e99903b690,4550fdda-13dd-490e-8357-832193bc4e75,736314fb-fe84-4f3f-8b3a-75243205c775,,Available,446.01
e4cf3653-cb3b-496a-8850-a6326265b362,4550fdda-13dd-490e-8357-832193bc4e75,0aee3752-ca7a-4486-9abb-c64f8e830424,,Available,296.86
0f096557-ae9c-4d8e-aa45-84187a42afff,4550fdda-13dd-490e-8357-832193bc4e75,d1ddff90-7d7b-48f8-b9ea-3ef9d24c7c82,,Available,413.54
e56f82d0-4cff-4990-8840-37e8cbcfec27,4550fdda-13dd-490e-8357-832193bc4e75,f51cf827-7806-4cdd-94bd-a890dafbaeef,,Available,348.89
8e3f94aa-9a56-4924-b9a8-ed962ab9ba6e,4550fdda-13dd-490e-8357-832193bc4e75,678a6acf-1771-4817-a437-ad34a366a000,3033486f-ad9e-4294-a8f2-eaaadfdeda55,Purchased,253.46
33f91e8b-b359-4f8c-bd9f-17fda99dd9b9,4550fdda-13dd-490e-8357-832193bc4e75,77877225-3487-48a1-8d9e-024c7caf3c2b,,Available,241.5
405b21aa-4016-45c6-b7b1-369d7a83386e,4550fdda-13dd-490e-8357-832193bc4e75,dd74b846-deef-413c-8509-04775d0648c7,35bdc53d-57ef-4e36-a9de-6287ead8bfb2,Purchased,264.99
438b5d84-b564-43d5-b2fd-11000643c38c,4550fdda-13dd-490e-8357-832193bc4e75,e35b4183-906e-4451-a17a-37398f2b5fc9,3cdf23d1-6162-492e-bd38-bcd8b28d1a29,Purchased,391.6
01a982d8-57a8-4443-802b-90f3a270cc4c,4550fdda-13dd-490e-8357-832193bc4e75,c5d72aed-d649-45f2-ae81-28aeee0c7538,,Available,324.53
5711652b-9901-4fa8-95d5-482bda980205,4550fdda-13dd-490e-8357-832193bc4e75,c1e9ca00-ab42-4d46-a130-adfb03bdfabd,,Available,271.7
607cdfef-ee0d-4479-98ef-1e71d16b9d49,4550fdda-13dd-490e-8357-832193bc4e75,de198c3e-df10-43ff-9d36-ce5dedbd89f1,,Available,294.63
0376c00b-e111-4197-b79e-742ac15c5ca4,4550fdda-13dd-490e-8357-832193bc4e75,3e6e66f1-91cd-4081-ba49-532015b9e4db,d43f70e1-9d2b-4aa8-a59a-6854ad63ea8a,Purchased,351.9
4cac1c17-8654-41c7-a216-7e39fd77dce1,4550fdda-13dd-490e-8357-832193bc4e75,3fd70f9b-9d06-4497-a6c8-fd595982276c,e98da5eb-f968-4e5f-a1b6-3f7ac42a629f,Reserved,444.43
ade8f547-fb5b-4771-bf8e-0967d40b5c33,4550fdda-13dd-490e-8357-832193bc4e75,87b0d970-eb88-48bc-a29c-72e1281e8c26,,Available,370.77
1d0d7285-f1ba-4132-b628-90f793502d82,4550fdda-13dd-490e-8357-832193bc4e75,c3f581e3-973b-4949-8a91-eda6c7b04111,,Available,275.26
b56e1b87-e960-44e6-9f34-18258bb207cf,4550fdda-13dd-490e-8357-832193bc4e75,6b644e2b-fb9e-46cb-98a6-ab3a56772c51,fc05043c-2ea3-4906-9130-2e3cd330aec5,Purchased,375.63
bb48956e-ac7e-4cf6-bad9-aee267a7d0ea,4550fdda-13dd-490e-8357-832193bc4e75,3597b659-b818-47d3-bcfe-f527cd4fd4a0,4502477a-6890-43ea-adad-0a58bcd3238a,Purchased,359.55
e55f9913-8185-4ab9-b501-477af9bd6ac0,4550fdda-13dd-490e-8357-832193bc4e75,6212b4d8-6ed6-45b9-a787-700298c52adc,,Available,388.36
0dd6f1d1-bf3d-4579-92a4-b9c1e469c53a,4550fdda-13dd-490e-8357-832193bc4e75,78a36960-4695-4de8-b5e3-b47fc423f6d5,,Available,444.19
0a388f43-fed3-45a3-90df-fd4c6257ac40,4550fdda-13dd-490e-8357-832193bc4e75,a7e0a871-730d-4bf4-bf53-daa0374ddf06,e753fb8b-648b-4237-a990-274cea3ca5c0,Purchased,278.03
97c404ae-b384-4e3c-8589-a6deddb4dc82,128ffd14-48ee-4963-863a-7e9b56a393ef,72775323-c776-4e00-9a56-732c61c937be,,Available,263.42
